2015-07-08 15:06:05 - Humidity state updated to 94.00
2015-07-08 16:23:30 - Window_GF_Toilet state updated to CLOSED
2015-07-08 16:23:30 - Window_FF_Bath state updated to CLOSED
2015-07-08 16:23:30 - Window_FF_Bed state updated to CLOSED
2015-07-08 16:23:30 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 16:23:30 - Window_FF_Office_Door state updated to OPEN
2015-07-08 16:24:00 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 16:24:00 - Window_GF_Kitchen state updated to OPEN
2015-07-08 16:24:00 - Window_GF_Living state updated to OPEN
2015-07-08 16:24:00 - Window_GF_Toilet state updated to OPEN
2015-07-08 16:24:00 - Window_FF_Bath state updated to OPEN
2015-07-08 16:24:00 - Window_FF_Bed state updated to OPEN
2015-07-08 16:24:00 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 16:24:00 - Window_FF_Office_Door state updated to OPEN
2015-07-08 16:24:30 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 16:24:30 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 16:24:30 - Window_GF_Living state updated to OPEN
2015-07-08 16:24:30 - Window_GF_Toilet state updated to CLOSED
2015-07-08 16:24:30 - Window_FF_Bath state updated to CLOSED
2015-07-08 16:24:30 - Window_FF_Bed state updated to CLOSED
2015-07-08 16:24:30 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 16:24:30 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 16:25:00 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 16:25:00 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 16:25:00 - Window_GF_Living state updated to OPEN
2015-07-08 16:25:00 - Window_GF_Toilet state updated to CLOSED
2015-07-08 16:25:00 - Window_FF_Bath state updated to OPEN
2015-07-08 16:25:00 - Window_FF_Bed state updated to CLOSED
2015-07-08 16:25:00 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 16:25:00 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 16:25:30 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 16:25:30 - Window_GF_Kitchen state updated to OPEN
2015-07-08 16:25:30 - Window_GF_Living state updated to OPEN
2015-07-08 16:25:30 - Window_GF_Toilet state updated to CLOSED
2015-07-08 16:25:30 - Window_FF_Bath state updated to OPEN
2015-07-08 16:25:30 - Window_FF_Bed state updated to OPEN
2015-07-08 16:25:30 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 16:25:30 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 16:26:00 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 16:26:00 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 16:26:00 - Window_GF_Living state updated to CLOSED
2015-07-08 16:26:00 - Window_GF_Toilet state updated to CLOSED
2015-07-08 16:26:00 - Window_FF_Bath state updated to OPEN
2015-07-08 16:26:00 - Window_FF_Bed state updated to CLOSED
2015-07-08 16:26:00 - Window_FF_Office_Window state updated to OPEN
2015-07-08 16:26:00 - Window_FF_Office_Door state updated to OPEN
2015-07-08 16:26:05 - Temperature state updated to 24.00
2015-07-08 16:26:30 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 16:26:30 - Window_GF_Kitchen state updated to OPEN
2015-07-08 16:26:30 - Window_GF_Living state updated to OPEN
2015-07-08 16:26:30 - Window_GF_Toilet state updated to CLOSED
2015-07-08 16:26:30 - Window_FF_Bath state updated to OPEN
2015-07-08 16:26:30 - Window_FF_Bed state updated to OPEN
2015-07-08 16:26:30 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 16:26:30 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 16:27:00 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 16:27:00 - Window_GF_Kitchen state updated to OPEN
2015-07-08 16:27:00 - Window_GF_Living state updated to OPEN
2015-07-08 16:27:00 - Window_GF_Toilet state updated to OPEN
2015-07-08 16:27:00 - Window_FF_Bath state updated to OPEN
2015-07-08 16:27:00 - Window_FF_Bed state updated to CLOSED
2015-07-08 16:27:00 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 16:27:00 - Window_FF_Office_Door state updated to OPEN
2015-07-08 16:27:30 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 16:27:30 - Window_GF_Kitchen state updated to OPEN
2015-07-08 16:27:30 - Window_GF_Living state updated to OPEN
2015-07-08 16:27:30 - Window_GF_Toilet state updated to CLOSED
2015-07-08 16:27:30 - Window_FF_Bath state updated to CLOSED
2015-07-08 16:27:30 - Window_FF_Bed state updated to CLOSED
2015-07-08 16:27:30 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 16:27:30 - Window_FF_Office_Door state updated to OPEN
2015-07-08 16:28:00 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 16:28:00 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 16:28:00 - Window_GF_Living state updated to CLOSED
2015-07-08 16:28:00 - Window_GF_Toilet state updated to CLOSED
2015-07-08 16:28:00 - Window_FF_Bath state updated to CLOSED
2015-07-08 16:28:00 - Window_FF_Bed state updated to CLOSED
2015-07-08 16:28:00 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 16:28:00 - Window_FF_Office_Door state updated to OPEN
2015-07-08 16:28:30 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 16:28:30 - Window_GF_Kitchen state updated to OPEN
2015-07-08 16:28:30 - Window_GF_Living state updated to CLOSED
2015-07-08 16:28:30 - Window_GF_Toilet state updated to OPEN
2015-07-08 16:28:30 - Window_FF_Bath state updated to CLOSED
2015-07-08 16:28:30 - Window_FF_Bed state updated to CLOSED
2015-07-08 16:28:30 - Window_FF_Office_Window state updated to OPEN
2015-07-08 16:28:30 - Window_FF_Office_Door state updated to OPEN
2015-07-08 16:29:00 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 16:29:00 - Window_GF_Kitchen state updated to OPEN
2015-07-08 16:29:00 - Window_GF_Living state updated to OPEN
2015-07-08 16:29:00 - Window_GF_Toilet state updated to OPEN
2015-07-08 16:29:00 - Window_FF_Bath state updated to CLOSED
2015-07-08 16:29:00 - Window_FF_Bed state updated to CLOSED
2015-07-08 16:29:00 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 16:29:00 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 16:29:30 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 16:29:30 - Window_GF_Kitchen state updated to OPEN
2015-07-08 16:29:30 - Window_GF_Living state updated to OPEN
2015-07-08 16:29:30 - Window_GF_Toilet state updated to CLOSED
2015-07-08 16:29:30 - Window_FF_Bath state updated to CLOSED
2015-07-08 16:29:30 - Window_FF_Bed state updated to CLOSED
2015-07-08 16:29:30 - Window_FF_Office_Window state updated to OPEN
2015-07-08 16:29:30 - Window_FF_Office_Door state updated to OPEN
2015-07-08 16:30:00 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 16:30:00 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 16:30:00 - Window_GF_Living state updated to CLOSED
2015-07-08 16:30:00 - Window_GF_Toilet state updated to OPEN
2015-07-08 16:30:00 - Window_FF_Bath state updated to CLOSED
2015-07-08 16:30:00 - Window_FF_Bed state updated to CLOSED
2015-07-08 16:30:00 - Window_FF_Office_Window state updated to OPEN
2015-07-08 16:30:00 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 16:30:30 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 16:30:30 - Window_GF_Kitchen state updated to OPEN
2015-07-08 16:30:30 - Window_GF_Living state updated to CLOSED
2015-07-08 16:30:30 - Window_GF_Toilet state updated to CLOSED
2015-07-08 16:30:30 - Window_FF_Bath state updated to OPEN
2015-07-08 16:30:30 - Window_FF_Bed state updated to CLOSED
2015-07-08 16:30:30 - Window_FF_Office_Window state updated to OPEN
2015-07-08 16:30:30 - Window_FF_Office_Door state updated to OPEN
2015-07-08 16:31:00 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 16:31:00 - Window_GF_Kitchen state updated to OPEN
2015-07-08 16:31:00 - Window_GF_Living state updated to OPEN
2015-07-08 16:31:00 - Window_GF_Toilet state updated to OPEN
2015-07-08 16:31:00 - Window_FF_Bath state updated to CLOSED
2015-07-08 16:31:00 - Window_FF_Bed state updated to OPEN
2015-07-08 16:31:00 - Window_FF_Office_Window state updated to OPEN
2015-07-08 16:31:00 - Window_FF_Office_Door state updated to OPEN
2015-07-08 16:31:30 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 16:31:30 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 16:31:30 - Window_GF_Living state updated to OPEN
2015-07-08 16:31:30 - Window_GF_Toilet state updated to CLOSED
2015-07-08 16:31:30 - Window_FF_Bath state updated to OPEN
2015-07-08 16:31:30 - Window_FF_Bed state updated to OPEN
2015-07-08 16:31:30 - Window_FF_Office_Window state updated to OPEN
2015-07-08 16:31:30 - Window_FF_Office_Door state updated to OPEN
2015-07-08 16:32:00 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 16:32:00 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 16:32:00 - Window_GF_Living state updated to CLOSED
2015-07-08 16:32:00 - Window_GF_Toilet state updated to CLOSED
2015-07-08 16:32:00 - Window_FF_Bath state updated to CLOSED
2015-07-08 16:32:00 - Window_FF_Bed state updated to OPEN
2015-07-08 16:32:00 - Window_FF_Office_Window state updated to OPEN
2015-07-08 16:32:00 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 16:32:30 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 16:32:30 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 16:32:30 - Window_GF_Living state updated to OPEN
2015-07-08 16:32:30 - Window_GF_Toilet state updated to CLOSED
2015-07-08 16:32:30 - Window_FF_Bath state updated to CLOSED
2015-07-08 16:32:30 - Window_FF_Bed state updated to OPEN
2015-07-08 16:32:30 - Window_FF_Office_Window state updated to OPEN
2015-07-08 16:32:30 - Window_FF_Office_Door state updated to OPEN
2015-07-08 16:33:00 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 16:33:00 - Window_GF_Kitchen state updated to OPEN
2015-07-08 16:33:00 - Window_GF_Living state updated to CLOSED
2015-07-08 16:33:00 - Window_GF_Toilet state updated to CLOSED
2015-07-08 16:33:00 - Window_FF_Bath state updated to CLOSED
2015-07-08 16:33:00 - Window_FF_Bed state updated to OPEN
2015-07-08 16:33:00 - Window_FF_Office_Window state updated to OPEN
2015-07-08 16:33:00 - Window_FF_Office_Door state updated to OPEN
2015-07-08 16:33:30 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 16:33:30 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 16:33:30 - Window_GF_Living state updated to OPEN
2015-07-08 16:33:30 - Window_GF_Toilet state updated to OPEN
2015-07-08 16:33:30 - Window_FF_Bath state updated to OPEN
2015-07-08 16:33:30 - Window_FF_Bed state updated to OPEN
2015-07-08 16:33:30 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 16:33:30 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 16:34:00 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 16:34:00 - Window_GF_Kitchen state updated to OPEN
2015-07-08 16:34:00 - Window_GF_Living state updated to CLOSED
2015-07-08 16:34:00 - Window_GF_Toilet state updated to OPEN
2015-07-08 16:34:00 - Window_FF_Bath state updated to OPEN
2015-07-08 16:34:00 - Window_FF_Bed state updated to CLOSED
2015-07-08 16:34:00 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 16:34:00 - Window_FF_Office_Door state updated to OPEN
2015-07-08 16:34:30 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 16:34:30 - Window_GF_Kitchen state updated to OPEN
2015-07-08 16:34:30 - Window_GF_Living state updated to OPEN
2015-07-08 16:34:30 - Window_GF_Toilet state updated to OPEN
2015-07-08 16:34:30 - Window_FF_Bath state updated to OPEN
2015-07-08 16:34:30 - Window_FF_Bed state updated to OPEN
2015-07-08 16:34:30 - Window_FF_Office_Window state updated to OPEN
2015-07-08 16:34:30 - Window_FF_Office_Door state updated to OPEN
2015-07-08 16:35:00 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 16:35:00 - Window_GF_Kitchen state updated to OPEN
2015-07-08 16:35:00 - Window_GF_Living state updated to CLOSED
2015-07-08 16:35:00 - Window_GF_Toilet state updated to OPEN
2015-07-08 16:35:00 - Window_FF_Bath state updated to CLOSED
2015-07-08 16:35:00 - Window_FF_Bed state updated to OPEN
2015-07-08 16:35:00 - Window_FF_Office_Window state updated to OPEN
2015-07-08 16:35:00 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 16:35:30 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 16:35:30 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 16:35:30 - Window_GF_Living state updated to CLOSED
2015-07-08 16:35:30 - Window_GF_Toilet state updated to CLOSED
2015-07-08 16:35:30 - Window_FF_Bath state updated to CLOSED
2015-07-08 16:35:30 - Window_FF_Bed state updated to CLOSED
2015-07-08 16:35:30 - Window_FF_Office_Window state updated to OPEN
2015-07-08 16:35:30 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 16:36:00 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 16:36:00 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 16:36:00 - Window_GF_Living state updated to CLOSED
2015-07-08 16:36:00 - Window_GF_Toilet state updated to OPEN
2015-07-08 16:36:00 - Window_FF_Bath state updated to CLOSED
2015-07-08 16:36:00 - Window_FF_Bed state updated to OPEN
2015-07-08 16:36:00 - Window_FF_Office_Window state updated to OPEN
2015-07-08 16:36:00 - Window_FF_Office_Door state updated to OPEN
2015-07-08 16:36:30 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 16:36:30 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 16:36:30 - Window_GF_Living state updated to OPEN
2015-07-08 16:36:30 - Window_GF_Toilet state updated to CLOSED
2015-07-08 16:36:30 - Window_FF_Bath state updated to OPEN
2015-07-08 16:36:30 - Window_FF_Bed state updated to CLOSED
2015-07-08 16:36:30 - Window_FF_Office_Window state updated to OPEN
2015-07-08 16:36:30 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 16:37:00 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 16:37:00 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 16:37:00 - Window_GF_Living state updated to OPEN
2015-07-08 16:37:00 - Window_GF_Toilet state updated to CLOSED
2015-07-08 16:37:00 - Window_FF_Bath state updated to CLOSED
2015-07-08 16:37:00 - Window_FF_Bed state updated to CLOSED
2015-07-08 16:37:00 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 16:37:00 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 16:37:30 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 16:37:30 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 16:37:30 - Window_GF_Living state updated to CLOSED
2015-07-08 16:37:30 - Window_GF_Toilet state updated to OPEN
2015-07-08 16:37:30 - Window_FF_Bath state updated to OPEN
2015-07-08 16:37:30 - Window_FF_Bed state updated to OPEN
2015-07-08 16:37:30 - Window_FF_Office_Window state updated to OPEN
2015-07-08 16:37:30 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 16:38:00 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 16:38:00 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 16:38:00 - Window_GF_Living state updated to OPEN
2015-07-08 16:38:00 - Window_GF_Toilet state updated to CLOSED
2015-07-08 16:38:00 - Window_FF_Bath state updated to OPEN
2015-07-08 16:38:00 - Window_FF_Bed state updated to OPEN
2015-07-08 16:38:00 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 16:38:00 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 16:38:30 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 16:38:30 - Window_GF_Kitchen state updated to OPEN
2015-07-08 16:38:30 - Window_GF_Living state updated to OPEN
2015-07-08 16:38:30 - Window_GF_Toilet state updated to CLOSED
2015-07-08 16:38:30 - Window_FF_Bath state updated to OPEN
2015-07-08 16:38:30 - Window_FF_Bed state updated to CLOSED
2015-07-08 16:38:30 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 16:38:30 - Window_FF_Office_Door state updated to OPEN
2015-07-08 16:39:00 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 16:39:00 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 16:39:00 - Window_GF_Living state updated to CLOSED
2015-07-08 16:39:00 - Window_GF_Toilet state updated to CLOSED
2015-07-08 16:39:00 - Window_FF_Bath state updated to CLOSED
2015-07-08 16:39:00 - Window_FF_Bed state updated to OPEN
2015-07-08 16:39:00 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 16:39:00 - Window_FF_Office_Door state updated to OPEN
2015-07-08 16:39:30 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 16:39:30 - Window_GF_Kitchen state updated to OPEN
2015-07-08 16:39:30 - Window_GF_Living state updated to OPEN
2015-07-08 16:39:30 - Window_GF_Toilet state updated to CLOSED
2015-07-08 16:39:30 - Window_FF_Bath state updated to OPEN
2015-07-08 16:39:30 - Window_FF_Bed state updated to OPEN
2015-07-08 16:39:30 - Window_FF_Office_Window state updated to OPEN
2015-07-08 16:39:30 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 16:40:00 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 16:40:00 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 16:40:00 - Window_GF_Living state updated to CLOSED
2015-07-08 16:40:00 - Window_GF_Toilet state updated to CLOSED
2015-07-08 16:40:00 - Window_FF_Bath state updated to OPEN
2015-07-08 16:40:00 - Window_FF_Bed state updated to OPEN
2015-07-08 16:40:00 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 16:40:00 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 16:40:30 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 16:40:30 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 16:40:30 - Window_GF_Living state updated to CLOSED
2015-07-08 16:40:30 - Window_GF_Toilet state updated to CLOSED
2015-07-08 16:40:30 - Window_FF_Bath state updated to CLOSED
2015-07-08 16:40:30 - Window_FF_Bed state updated to OPEN
2015-07-08 16:40:30 - Window_FF_Office_Window state updated to OPEN
2015-07-08 16:40:30 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 16:41:00 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 16:41:00 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 16:41:00 - Window_GF_Living state updated to OPEN
2015-07-08 16:41:00 - Window_GF_Toilet state updated to OPEN
2015-07-08 16:41:00 - Window_FF_Bath state updated to OPEN
2015-07-08 16:41:00 - Window_FF_Bed state updated to CLOSED
2015-07-08 16:41:00 - Window_FF_Office_Window state updated to OPEN
2015-07-08 16:41:00 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 16:41:30 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 16:41:30 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 16:41:30 - Window_GF_Living state updated to CLOSED
2015-07-08 16:41:30 - Window_GF_Toilet state updated to OPEN
2015-07-08 16:41:30 - Window_FF_Bath state updated to CLOSED
2015-07-08 16:41:30 - Window_FF_Bed state updated to OPEN
2015-07-08 16:41:30 - Window_FF_Office_Window state updated to OPEN
2015-07-08 16:41:30 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 16:42:00 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 16:42:00 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 16:42:00 - Window_GF_Living state updated to CLOSED
2015-07-08 16:42:00 - Window_GF_Toilet state updated to OPEN
2015-07-08 16:42:00 - Window_FF_Bath state updated to CLOSED
2015-07-08 16:42:00 - Window_FF_Bed state updated to OPEN
2015-07-08 16:42:00 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 16:42:00 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 16:42:30 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 16:42:30 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 16:42:30 - Window_GF_Living state updated to CLOSED
2015-07-08 16:42:30 - Window_GF_Toilet state updated to OPEN
2015-07-08 16:42:30 - Window_FF_Bath state updated to CLOSED
2015-07-08 16:42:30 - Window_FF_Bed state updated to OPEN
2015-07-08 16:42:30 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 16:42:30 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 16:43:00 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 16:43:00 - Window_GF_Kitchen state updated to OPEN
2015-07-08 16:43:00 - Window_GF_Living state updated to CLOSED
2015-07-08 16:43:00 - Window_GF_Toilet state updated to CLOSED
2015-07-08 16:43:00 - Window_FF_Bath state updated to CLOSED
2015-07-08 16:43:00 - Window_FF_Bed state updated to OPEN
2015-07-08 16:43:00 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 16:43:00 - Window_FF_Office_Door state updated to OPEN
2015-07-08 16:43:30 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 16:43:30 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 16:43:30 - Window_GF_Living state updated to OPEN
2015-07-08 16:43:30 - Window_GF_Toilet state updated to CLOSED
2015-07-08 16:43:30 - Window_FF_Bath state updated to OPEN
2015-07-08 16:43:30 - Window_FF_Bed state updated to CLOSED
2015-07-08 16:43:30 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 16:43:30 - Window_FF_Office_Door state updated to OPEN
2015-07-08 16:44:00 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 16:44:00 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 16:44:00 - Window_GF_Living state updated to OPEN
2015-07-08 16:44:00 - Window_GF_Toilet state updated to CLOSED
2015-07-08 16:44:00 - Window_FF_Bath state updated to OPEN
2015-07-08 16:44:00 - Window_FF_Bed state updated to CLOSED
2015-07-08 16:44:00 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 16:44:00 - Window_FF_Office_Door state updated to OPEN
2015-07-08 16:44:30 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 16:44:30 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 16:44:30 - Window_GF_Living state updated to OPEN
2015-07-08 16:44:30 - Window_GF_Toilet state updated to OPEN
2015-07-08 16:44:30 - Window_FF_Bath state updated to OPEN
2015-07-08 16:44:30 - Window_FF_Bed state updated to CLOSED
2015-07-08 16:44:30 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 16:44:30 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 16:45:00 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 16:45:00 - Window_GF_Kitchen state updated to OPEN
2015-07-08 16:45:00 - Window_GF_Living state updated to OPEN
2015-07-08 16:45:00 - Window_GF_Toilet state updated to CLOSED
2015-07-08 16:45:00 - Window_FF_Bath state updated to OPEN
2015-07-08 16:45:00 - Window_FF_Bed state updated to OPEN
2015-07-08 16:45:00 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 16:45:00 - Window_FF_Office_Door state updated to OPEN
2015-07-08 16:45:30 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 16:45:30 - Window_GF_Kitchen state updated to OPEN
2015-07-08 16:45:30 - Window_GF_Living state updated to OPEN
2015-07-08 16:45:30 - Window_GF_Toilet state updated to OPEN
2015-07-08 16:45:30 - Window_FF_Bath state updated to CLOSED
2015-07-08 16:45:30 - Window_FF_Bed state updated to OPEN
2015-07-08 16:45:30 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 16:45:30 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 16:46:00 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 16:46:00 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 16:46:00 - Window_GF_Living state updated to CLOSED
2015-07-08 16:46:00 - Window_GF_Toilet state updated to OPEN
2015-07-08 16:46:00 - Window_FF_Bath state updated to OPEN
2015-07-08 16:46:00 - Window_FF_Bed state updated to OPEN
2015-07-08 16:46:00 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 16:46:00 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 16:46:30 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 16:46:30 - Window_GF_Kitchen state updated to OPEN
2015-07-08 16:46:30 - Window_GF_Living state updated to CLOSED
2015-07-08 16:46:30 - Window_GF_Toilet state updated to CLOSED
2015-07-08 16:46:30 - Window_FF_Bath state updated to OPEN
2015-07-08 16:46:30 - Window_FF_Bed state updated to OPEN
2015-07-08 16:46:30 - Window_FF_Office_Window state updated to OPEN
2015-07-08 16:46:30 - Window_FF_Office_Door state updated to OPEN
2015-07-08 16:47:00 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 16:47:00 - Window_GF_Kitchen state updated to OPEN
2015-07-08 16:47:00 - Window_GF_Living state updated to CLOSED
2015-07-08 16:47:00 - Window_GF_Toilet state updated to OPEN
2015-07-08 16:47:00 - Window_FF_Bath state updated to OPEN
2015-07-08 16:47:00 - Window_FF_Bed state updated to OPEN
2015-07-08 16:47:00 - Window_FF_Office_Window state updated to CLOSED
2015-07-08 16:47:00 - Window_FF_Office_Door state updated to OPEN
2015-07-08 16:47:30 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 16:47:30 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 16:47:30 - Window_GF_Living state updated to CLOSED
2015-07-08 16:47:30 - Window_GF_Toilet state updated to CLOSED
2015-07-08 16:47:30 - Window_FF_Bath state updated to CLOSED
2015-07-08 16:47:30 - Window_FF_Bed state updated to CLOSED
2015-07-08 16:47:30 - Window_FF_Office_Window state updated to OPEN
2015-07-08 16:47:30 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 16:48:00 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 16:48:00 - Window_GF_Kitchen state updated to OPEN
2015-07-08 16:48:00 - Window_GF_Living state updated to CLOSED
2015-07-08 16:48:00 - Window_GF_Toilet state updated to OPEN
2015-07-08 16:48:00 - Window_FF_Bath state updated to OPEN
2015-07-08 16:48:00 - Window_FF_Bed state updated to CLOSED
2015-07-08 16:48:00 - Window_FF_Office_Window state updated to OPEN
2015-07-08 16:48:00 - Window_FF_Office_Door state updated to OPEN
2015-07-08 16:48:30 - Window_GF_Frontdoor state updated to CLOSED
2015-07-08 16:48:30 - Window_GF_Kitchen state updated to OPEN
2015-07-08 16:48:30 - Window_GF_Living state updated to OPEN
2015-07-08 16:48:30 - Window_GF_Toilet state updated to OPEN
2015-07-08 16:48:30 - Window_FF_Bath state updated to OPEN
2015-07-08 16:48:30 - Window_FF_Bed state updated to OPEN
2015-07-08 16:48:30 - Window_FF_Office_Window state updated to OPEN
2015-07-08 16:48:30 - Window_FF_Office_Door state updated to CLOSED
2015-07-08 16:49:00 - Window_GF_Frontdoor state updated to OPEN
2015-07-08 16:49:00 - Window_GF_Kitchen state updated to CLOSED
2015-07-08 16:49:00 - Window_GF_Living state updated to OPEN
2015-07-08 16:49:00 - Window_GF_Toilet state updated to OPEN
2015-07-08 16:49:00 - Window_FF_Bath state updated to OPEN
2015-07-08 16:49:00 - Window_FF_Bed state updated to CLOSED
2015-07-08 16:49:00 - Window_FF_Office_Window state updated to OPEN
2015-07-08 16:49:00 - Window_FF_Office_Door state updated to OPEN
2015-07-08 16:49:30 - Window_GF_Frontdoor state updated to CLOSED
